Status,Layer Name,Old Hosting Location,New Hosting Location,DUA Required,GII Access Required,Deprecation Justification,Agency,External Landing Page,Open REST Service,Old Secure ID,New ID,Open ID
Deprecate,Landmark Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=72c275a9e75845dfba08ed7ae1aa0d05,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/2613bd59d79b4b3eaa9774cfc5037e45,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LANDMARK_AREA/MapServer/0,Please see GII,N/A,72c275a9e75845dfba08ed7ae1aa0d05
Deprecate,Landmark Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=3909b168fd474aee9b3f453ab2dfba16,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/ad08555117d24df9b83a9ba04e59ffcd,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LANDMARK_POINT/MapServer/0,Please see GII,N/A,3909b168fd474aee9b3f453ab2dfba16
Deprecate,Lateral Beacons (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=0b537bc511d9408b9c343fa7c890e0d0,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/09db3c458a68494e94a42f11615f0b15,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LATERAL_BEACON_POINT/MapServer/0,Please see GII,N/A,0b537bc511d9408b9c343fa7c890e0d0
Deprecate,Lateral Buoys (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=42a80492e29c47acb0b12e42916a09a4,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/1af958dc56c04068a534c664805cd9b6,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LATERAL_BUOY_POINT/MapServer/0,Please see GII,N/A,42a80492e29c47acb0b12e42916a09a4
Deprecate,Levee Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=8513e7fd6f0f4ec4bbf3eaf7c6cfc36f,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/e3c8b30c885149c3a00ef636730a5eb5,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LEVEE_AREA/MapServer/0,Please see GII,N/A,8513e7fd6f0f4ec4bbf3eaf7c6cfc36f
Deprecate,Levee Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=767e2a6a0c1d4e1ebd20400d7e81d3e2,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/f79f47779a7b446297edb28c61877aaf,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LEVEE_LINE/MapServer/0,Please see GII,N/A,767e2a6a0c1d4e1ebd20400d7e81d3e2
Deprecate,Navigation Lights (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=d8c957e14d994931b7baebdff5de8dad,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/30a60eed5bc744f19d3fa7eb40eb2b6f,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LIGHTS_POINT/MapServer/0,Please see GII,N/A,d8c957e14d994931b7baebdff5de8dad
Deprecate,Lock Basins (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=f0e5320548054b3ab62db2401d4ceb0e,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/9d72556ed8134def953ce61272b20b8e,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LOCK_BASIN_AREA/MapServer/0,Please see GII,N/A,f0e5320548054b3ab62db2401d4ceb0e
Deprecate,Lock Gate Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=be749b1427e04128a9bae1126e42fc50,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/fefb3f25237e47d583788de14f558552,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LOCK_GATE_AREA/MapServer/0,Please see GII,N/A,be749b1427e04128a9bae1126e42fc50
Deprecate,Lock Gate Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=49cb944a846744699204cc00543a5f41,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/82297516c6184ee08e8b9726292a446a,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/LOCK_GATE_LINE/MapServer/0,Please see GII,N/A,49cb944a846744699204cc00543a5f41
Deprecate,Mooring Facility Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=9249befdb1ae4dd192028b2747c640e9,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/3cb4f1f50b11447f900813817ee2cb10,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/MOORING_FACILITY_AREA/MapServer/0,Please see GII,N/A,9249befdb1ae4dd192028b2747c640e9
Deprecate,Mooring Facility Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=baa681a314664d239b5360fab6b2e0cc,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/0459c68ece274a3f852080d4dceebc65,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/MOORING_FACILITY_LINE/MapServer/0,Please see GII,N/A,baa681a314664d239b5360fab6b2e0cc
Deprecate,Mooring Facility Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=dfe88fba3f714afc844587fddabdfef0,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/94f8ccb3b381449786fa6ea674beca59,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/MOORING_FACILITY_POINT/MapServer/0,Please see GII,N/A,dfe88fba3f714afc844587fddabdfef0
Deprecate,Nautical Publication Information Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=13887a675e154f9db84d69b675cd48da,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/13b55b64334140c7a8071314e700a578,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/NAUTICAL_PUBLICATION_INFORMATION_AREA/MapServer/0,Please see GII,N/A,13887a675e154f9db84d69b675cd48da
Deprecate,Navigation System of Marks Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=f71cd02a8b4743f88450e558d80496c0,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/5a46035a3cbd44cdbc10b8ac55eb6bad,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/NAVIGATIONAL_SYSTEM_OF_MARKS_AREA/MapServer/0,Please see GII,N/A,f71cd02a8b4743f88450e558d80496c0
Deprecate,Notice Marks (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=e6a9378b1182422d93a72f0c5a8d3c58,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/8544d4938f06490299493f85db10b5e3,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/NOTICE_MARK_POINT/MapServer/0,Please see GII,N/A,e6a9378b1182422d93a72f0c5a8d3c58
Deprecate,Obstruction Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=4646c9036366420d9ee8e002464a3167,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/d96d3ee32d4c48baa4da12818bfe7441,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/OBSTRUCTION_AREA/MapServer/0,Please see GII,N/A,4646c9036366420d9ee8e002464a3167
Deprecate,Obstruction Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=a4a0cc0439bd4dbb97c9b1fcbb12096a,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/7b9b914dbfdd4ecc89c9a950fc49a82a,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/OBSTRUCTION_LINE/MapServer/0,Please see GII,N/A,a4a0cc0439bd4dbb97c9b1fcbb12096a
Deprecate,Obstruction Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=a763f36d41ec4702a1fe4be022d1bdab,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/cee6400f871b47d78358f0e0e69a4d1b,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/OBSTRUCTION_POINT/MapServer/0,Please see GII,N/A,a763f36d41ec4702a1fe4be022d1bdab
Deprecate,Overhead Cables (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=4a5328635cea415f98ee8cf094dceb91,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/f26a48e3731b4cdf89c155e46ac90ae6,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/OVERHEAD_CABLE_LINE/MapServer/0,Please see GII,N/A,4a5328635cea415f98ee8cf094dceb91
Deprecate,Overhead Pipeline Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=5888d283de0840e7b2bc5c5e6c9647c6,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/48fe0e1d4ec64dbda88e39dea337bea0,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/OVERHEAD_PIPELINE_LINE/MapServer/0,Please see GII,N/A,5888d283de0840e7b2bc5c5e6c9647c6
Deprecate,Pile Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=7bba52256ec84e1a83c758e992b1b762,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/1c09edc27b794a92bc1f1b2a9fdbde83,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/PILE_POINT/MapServer/0,Please see GII,N/A,7bba52256ec84e1a83c758e992b1b762
Deprecate,Pipeline Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=3f0cd158c2b941499b33d08a6f3523f1,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/f4b0971b253741748c3465b81c4371dd,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/PIPE_AREA/MapServer/0,Please see GII,N/A,3f0cd158c2b941499b33d08a6f3523f1
Deprecate,Pontoon Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=d2f40591b7e34d8ba7f1e22109067262,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,Not Found,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/PONTOON_AREA/MapServer/0,Please see GII,N/A,d2f40591b7e34d8ba7f1e22109067262
Deprecate,Pylon Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=302bade663024f86b21a68bcb04f8e4f,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/e15b93d9df4f438c8dbd09d2fed770fb,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/PYLONS_AREA/MapServer/0,Please see GII,N/A,302bade663024f86b21a68bcb04f8e4f
Deprecate,Pylon Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=1fcea04d304a4404b80cfdec3160b370,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/02f7c376cd6243fea0dc20540e87959b,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/PYLONS_POINT/MapServer/0,Please see GII,N/A,1fcea04d304a4404b80cfdec3160b370
Deprecate,Railways (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=1460a04e835f48cc9d74fe449d088d68,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/04be38550dc1491ca211e587ee38aec2,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/RAILROAD_LINE/MapServer/0,Please see GII,N/A,1460a04e835f48cc9d74fe449d088d68
Deprecate,Recommended Tracks (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=faf2814fae514b09813f960f669e91e2,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/3b2c7c8920224956905435784dc4bf74,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/RECOMMENDED_TRACK_LINE/MapServer/0,Please see GII,N/A,faf2814fae514b09813f960f669e91e2
Deprecate,Restricted Navigation Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=72e9aa2e0ed040a6b43c04fde46773e9,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/810a8fdeeb474e30abbeb58aa1c16d35,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/RESTRICTED_AREA/MapServer/0,Please see GII,N/A,72e9aa2e0ed040a6b43c04fde46773e9
Deprecate,River Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=8e667fb5fc9f4f07bbaf4305aa79973a,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/b6e11804682549b091c08a1ab5ceeeb3,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/RIVERS_AREA/MapServer/0,Please see GII,N/A,8e667fb5fc9f4f07bbaf4305aa79973a
Deprecate,River Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=13bbaea400fa479f92afe1f17cca2df6,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/bce1055bf2e34e8e94a241bef32dfb3a,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/RIVERS_LINE/MapServer/0,Please see GII,N/A,13bbaea400fa479f92afe1f17cca2df6
Deprecate,Roads (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=0b58d5ae14ef4053a5820cc0fe1acbd9,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/df908d82654a46158f25036ee8a97be8,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/ROADWAY_LINE/MapServer/0,Please see GII,N/A,0b58d5ae14ef4053a5820cc0fe1acbd9
Deprecate,Sea Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=7d13605ca48844e2bcd992b3051c1ce0,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/f2933fe3b8524924a2953df2dc84545d,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SEA_AREA/MapServer,Please see GII,N/A,7d13605ca48844e2bcd992b3051c1ce0
Deprecate,Sea Area Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=17ec74422b5c42a088b2678b59c88826,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/77b7fbb879ca4983aabfc246cbe95672,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SEA_AREA_POINT/MapServer/0,Please see GII,N/A,17ec74422b5c42a088b2678b59c88826
Deprecate,Shoreline Construction Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=a1581f07394f4a31a8b5bae5ad4b1b90,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/a8166d0f22994e859501c12351d0c4ba,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SHORELINE_CONSTRUCTION_AREA/MapServer/0,Please see GII,N/A,a1581f07394f4a31a8b5bae5ad4b1b90
Deprecate,Shoreline Construction Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=45615e206b064cc9a7a27ed96545ea14,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/5eec91b6e7eb4947b9adba2111ea95a2,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SHORELINE_CONSTRUCTION_LINE/MapServer/0,Please see GII,N/A,45615e206b064cc9a7a27ed96545ea14
Deprecate,Shoreline Construction Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=7814622bb262459aad05a35e2ced280e,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/eeac1e7c3bba434580bbcd9cd3be2394,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SHORELINE_CONSTRUCTION_POINT/MapServer/0,Please see GII,N/A,7814622bb262459aad05a35e2ced280e
Deprecate,Sloped Ground Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=ad674b5ea5604be994424ca264f66b93,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/f38c44087dd444b8b78ae189ff5643a7,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SLOPE_TOPLINE_LINE/MapServer/0,Please see GII,N/A,ad674b5ea5604be994424ca264f66b93
Deprecate,Sloped Ground Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=867dc31a3f9d4be5a45efbd26287f115,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/c55509c7ea5641e6bb79e09fcc80ff24,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SLOPING_GROUND_AREA/MapServer/0,Please see GII,N/A,867dc31a3f9d4be5a45efbd26287f115
Deprecate,Small Craft Facility Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=32c43dc674d446db9db2c5e9f0d7f4f0,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/643264e6abf946638665e68c1354a5f4,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SMALL_CRAFT_FACILITY_AREA/MapServer/0,Please see GII,N/A,32c43dc674d446db9db2c5e9f0d7f4f0
Deprecate,Small Craft Facility Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=a1337902649e40d59fca398a305abb1c,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/188ceb9538b14230a9bba80b0ca81e92,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SMALL_CRAFT_FACILITY_POINT/MapServer/0,Please see GII,N/A,a1337902649e40d59fca398a305abb1c
Deprecate,Storage Tank or Silo Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=3898237f95fb4076b341cbb4d594bcf9,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/5466baef991c4e34b7788e7c6ad03bb9,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/STORAGE_TANK_SILO_AREA/MapServer/0,Please see GII,N/A,3898237f95fb4076b341cbb4d594bcf9
Deprecate,Storage Tank or Silo Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=8ee886562d3f4efbba854f0155f06134,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/cc43bc13c73147c9bb7ddf010f518787,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/STORAGE_TANK_SILO_POINT/MapServer/0,Please see GII,N/A,8ee886562d3f4efbba854f0155f06134
Deprecate,Submarine Cable Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=24546626381d48a9a9af256ff6d1eb5a,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/93a4cbceb5434907937188d92edbaf21,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SUBMARINE_CABLE_LINE/MapServer/0,Please see GII,N/A,24546626381d48a9a9af256ff6d1eb5a
Deprecate,Submarine Pipeline Lines (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=01545f7ca02f4b40b27f248fb38761e4,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/54015f819fca425d9442cb9a5af18aa9,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SUBMARINE_PIPELINE_LINE/MapServer/0Â ,Please see GII,N/A,01545f7ca02f4b40b27f248fb38761e4
Deprecate,Submarine Pipeline Locations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=4c14840a6d0d43c3bce1513be393f530,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/536d28f28770427788dc071cac95af18,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SUBMARINE_PIPELINE_POINT/MapServer,Please see GII,N/A,4c14840a6d0d43c3bce1513be393f530
Deprecate,Terminal Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=f3a69a0f07e845168633d838bef34419,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/af6e7657cc764f4aa67ac7bf64929b07,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/TERMINAL_AREA/MapServer/0,Please see GII,N/A,f3a69a0f07e845168633d838bef34419
Deprecate,Terminal Points (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=d57f790bc353436b817b73241a3f573d,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/af92a0914dde41c5ac7bc7619c97c090,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/TERMINAL_POINT/MapServer/0,Please see GII,N/A,d57f790bc353436b817b73241a3f573d
Deprecate,Lock Traffic Signal Stations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=685da518cb2d4029a690d57435e03b3c,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/870d7dbe4d294b3fbe2f98c72c8a5b99,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/TRAFFIC_SIGNAL_STATION_POINT/MapServer/0,Please see GII,N/A,685da518cb2d4029a690d57435e03b3c
Deprecate,Underwater Rock Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=59e93be25ed445de823b7581d0bc8cd0,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/8525edd175ac44fa9030d99db8ec1a99,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/UNDERWATER_ROCK_AREA/MapServer/0,Please see GII,N/A,59e93be25ed445de823b7581d0bc8cd0
Deprecate,Warning Signal Stations (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=0cb9442ed16d4f55a4b280094efa59cb,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/d1c9a67d524d43fea46dffa24e8c0b77,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/WARNING_SIGNAL_STATION_POINT/MapServer/0,Please see GII,N/A,0cb9442ed16d4f55a4b280094efa59cb
Deprecate,River Gauges (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=1d8fafba2000416e9e53f23ed3e7f584,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/ea624733c7b0415292c65d80f7b50278,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/WATERWAY_GAUGE_POINT/MapServer/0,Please see GII,N/A,1d8fafba2000416e9e53f23ed3e7f584
Deprecate,Wreck Areas (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=bd8500c4833e429e88cda5d9c11f9129,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/cc00b0f492cc40babb5632aa5b80710c,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/WRECKS_AREA/MapServer/0,Please see GII,N/A,bd8500c4833e429e88cda5d9c11f9129
Deprecate,Wrecks (USACE IENC),https://geoplatform.maps.arcgis.com/home/item.html?id=17ac84aac1b04968b2bffbedc355e2ab,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Army Corps of Engineers,https://geospatial-usace.opendata.arcgis.com/maps/b596e92b75ae4ef1a0e44327e5af8ea1,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/WRECKS_POINT/MapServer/0,Please see GII,N/A,17ac84aac1b04968b2bffbedc355e2ab
Deprecate,US Maritime Limits Boundaries,https://geoplatform.maps.arcgis.com/home/item.html?id=0c251fb684b446f6a6c31e0ac0ca538c,N/A,No,No,No longer supported as part of the HIFLD mission,National Oceanic and Atmospheric Adminstration,https://noaa.maps.arcgis.com/home/item.html?id=c36ab47fb8764a99970d76b9474f38cf,https://maritimeboundaries.noaa.gov/arcgis/rest/services/MaritimeBoundaries/US_Maritime_Limits_Boundaries/MapServer,Please see GII,N/A,0c251fb684b446f6a6c31e0ac0ca538c
Deprecate,EPA Disaster Debris Recovery Data,https://geoplatform.maps.arcgis.com/home/item.html?id=d8ca357a88684344b220d3a26e380f2a,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=9bb31b863df0491aa209cc91d15defb1,https://services.arcgis.com/cJ9YHowT8TU7DUyn/arcgis/rest/services/EPA_Disaster_Debris_Recovery_Data/FeatureServer/0,Please see GII,N/A,d8ca357a88684344b220d3a26e380f2a
Deprecate,EPA Facility Registry Service (FRS) Interests,https://geoplatform.maps.arcgis.com/home/item.html?id=dd7efeee3db54e739b0945c670476153,N/A,No,No,No longer supported as part of the HIFLD mission,U.S. Environmental Protection Agency,https://epa.maps.arcgis.com/home/item.html?id=cdff193a3e3743a5bc770e2743f215b3,https://services.arcgis.com/cJ9YHowT8TU7DUyn/arcgis/rest/services/FRS_INTERESTS/FeatureServer,Please see GII,N/A,dd7efeee3db54e739b0945c670476153
